date,1. open,2. high,3. low,4. close,5. volume
2023-05-08 15:23:00,190.3278,190.3278,190.3278,190.3278,399.0
2023-05-08 15:21:00,190.3233,190.3233,190.3233,190.3233,124.0
2023-05-08 15:20:00,190.29,190.29,190.29,190.29,149.0
2023-05-08 15:19:00,190.2333,190.2333,190.2333,190.2333,199.0
2023-05-08 15:18:00,190.17,190.17,190.17,190.17,105.0
2023-05-08 15:17:00,190.27,190.27,190.16,190.18,3522.0
2023-05-08 15:15:00,190.2884,190.2884,190.26,190.26,777.0
2023-05-08 15:09:00,190.41,190.41,190.41,190.41,106.0
2023-05-08 15:08:00,190.43,190.43,190.43,190.43,128.0
2023-05-08 15:07:00,190.4596,190.4596,190.4596,190.4596,133.0
2023-05-08 15:05:00,190.4276,190.4276,190.4276,190.4276,232.0
2023-05-08 15:04:00,190.41,190.41,190.41,190.41,113.0
2023-05-08 14:53:00,190.4563,190.4563,190.4563,190.4563,150.0
2023-05-08 14:51:00,190.4999,190.4999,190.4999,190.4999,189.0
2023-05-08 14:48:00,190.45,190.46,190.45,190.46,770.0
2023-05-08 14:41:00,190.285,190.31,190.285,190.31,448.0
2023-05-08 14:37:00,190.3364,190.3364,190.3364,190.3364,117.0
2023-05-08 14:34:00,190.3372,190.3372,190.3372,190.3372,119.0
2023-05-08 14:32:00,190.305,190.305,190.305,190.305,141.0
2023-05-08 14:29:00,190.27,190.27,190.26,190.26,333.0
2023-05-08 14:28:00,190.203,190.203,190.203,190.203,193.0
2023-05-08 14:25:00,190.305,190.305,190.305,190.305,204.0
2023-05-08 14:23:00,190.27,190.27,190.27,190.27,114.0
2023-05-08 14:19:00,190.09,190.09,190.06,190.06,216.0
2023-05-08 14:17:00,190.035,190.035,190.035,190.035,410.0
2023-05-08 14:14:00,189.95,189.95,189.95,189.95,174.0
2023-05-08 14:13:00,189.86,189.89,189.86,189.89,1865.0
2023-05-08 14:12:00,189.82,189.82,189.82,189.82,108.0
2023-05-08 14:08:00,189.99,189.99,189.71,189.71,2687.0
2023-05-08 14:05:00,190.22,190.22,190.22,190.22,163.0
2023-05-08 14:02:00,190.32,190.34,190.32,190.34,262.0
2023-05-08 13:47:00,190.27,190.27,190.27,190.27,104.0
2023-05-08 13:42:00,190.27,190.2792,190.27,190.2792,582.0
2023-05-08 13:41:00,190.3,190.3,190.3,190.3,197.0
2023-05-08 13:36:00,190.27,190.27,190.27,190.27,126.0
2023-05-08 13:29:00,190.14,190.14,190.14,190.14,120.0
2023-05-08 13:25:00,190.1087,190.1087,190.1087,190.1087,271.0
2023-05-08 13:23:00,190.18,190.18,190.18,190.18,446.0
2023-05-08 13:22:00,190.19,190.21,190.1875,190.1875,617.0
2023-05-08 13:16:00,190.17,190.17,190.17,190.17,164.0
2023-05-08 13:06:00,190.02,190.02,190.02,190.02,152.0
2023-05-08 13:05:00,190.0396,190.0396,190.0396,190.0396,348.0
2023-05-08 13:02:00,190.0562,190.0799,190.0562,190.0799,201.0
2023-05-08 12:58:00,190.1,190.1,190.1,190.1,495.0
2023-05-08 12:54:00,190.0055,190.0055,189.9985,189.9985,3357.0
2023-05-08 12:53:00,190.0089,190.0089,190.0083,190.0083,3371.0
2023-05-08 12:52:00,189.9726,189.9726,189.9726,189.9726,145.0
2023-05-08 12:51:00,189.97,189.97,189.97,189.97,4477.0
2023-05-08 12:47:00,189.989,189.99,189.989,189.99,901.0
2023-05-08 12:42:00,190.08,190.08,190.08,190.08,131.0
2023-05-08 12:41:00,190.07,190.07,190.07,190.07,2646.0
2023-05-08 12:30:00,190.08,190.08,190.08,190.08,1250.0
2023-05-08 12:25:00,190.1079,190.1079,190.1079,190.1079,163.0
2023-05-08 12:24:00,190.12,190.12,190.12,190.12,1505.0
2023-05-08 12:22:00,190.1,190.1,190.1,190.1,128.0
2023-05-08 12:20:00,190.105,190.105,190.105,190.105,1384.0
2023-05-08 12:19:00,190.06,190.06,190.06,190.06,163.0
2023-05-08 12:15:00,190.04,190.04,190.04,190.04,214.0
2023-05-08 12:10:00,190.1734,190.1734,190.1734,190.1734,222.0
2023-05-08 12:03:00,190.2636,190.2636,190.2636,190.2636,133.0
2023-05-08 11:59:00,190.19,190.1917,190.19,190.1917,567.0
2023-05-08 11:54:00,190.13,190.14,190.13,190.14,1225.0
2023-05-08 11:52:00,190.105,190.12,190.105,190.12,261.0
2023-05-08 11:51:00,190.11,190.11,190.1,190.1,306.0
2023-05-08 11:48:00,190.16,190.16,190.16,190.16,106.0
2023-05-08 11:47:00,190.145,190.145,190.145,190.145,258.0
2023-05-08 11:39:00,190.01,190.03,190.01,190.03,273.0
2023-05-08 11:38:00,189.98,189.98,189.975,189.975,229.0
2023-05-08 11:32:00,189.86,189.86,189.86,189.86,142.0
2023-05-08 11:26:00,190.03,190.03,190.03,190.03,205.0
2023-05-08 11:25:00,190.1,190.1,190.1,190.1,144.0
2023-05-08 11:23:00,190.0404,190.0404,190.0404,190.0404,230.0
2023-05-08 11:22:00,190.1,190.1,190.1,190.1,250.0
2023-05-08 11:14:00,190.25,190.25,190.25,190.25,142.0
2023-05-08 11:11:00,190.21,190.21,190.21,190.21,360.0
2023-05-08 11:10:00,190.1577,190.23,190.1577,190.23,429.0
2023-05-08 11:09:00,190.16,190.17,190.16,190.16,1665.0
2023-05-08 11:06:00,190.11,190.11,190.11,190.11,100.0
2023-05-08 11:02:00,190.081,190.081,190.081,190.081,206.0
2023-05-08 11:00:00,190.13,190.13,190.1,190.1,821.0
2023-05-08 10:59:00,190.12,190.13,190.12,190.13,206.0
2023-05-08 10:58:00,190.0801,190.0801,190.0801,190.0801,166.0
2023-05-08 10:57:00,190.1,190.1,190.08,190.08,293.0
2023-05-08 10:56:00,190.09,190.1,190.09,190.1,1479.0
2023-05-08 10:55:00,190.07,190.07,190.07,190.07,111.0
2023-05-08 10:53:00,190.08,190.08,190.08,190.08,105.0
2023-05-08 10:51:00,190.07,190.07,190.07,190.07,100.0
2023-05-08 10:50:00,190.06,190.1,190.06,190.1,1438.0
2023-05-08 10:46:00,189.96,189.96,189.96,189.96,523.0
2023-05-08 10:45:00,189.92,189.92,189.92,189.92,1138.0
2023-05-08 10:41:00,189.82,189.82,189.82,189.82,109.0
2023-05-08 10:36:00,189.7,189.7,189.7,189.7,266.0
2023-05-08 10:34:00,189.7863,189.7863,189.7863,189.7863,100.0
2023-05-08 10:33:00,189.952,189.952,189.9,189.9,630.0
2023-05-08 10:27:00,189.84,189.84,189.84,189.84,247.0
2023-05-08 10:26:00,189.85,189.85,189.85,189.85,100.0
2023-05-08 10:23:00,189.944,189.9499,189.944,189.9499,425.0
2023-05-08 10:21:00,189.9501,189.9501,189.9501,189.9501,159.0
2023-05-08 10:19:00,189.85,189.85,189.85,189.85,218.0
2023-05-08 10:16:00,189.885,189.885,189.83,189.83,547.0
2023-05-08 10:15:00,189.83,189.83,189.83,189.83,531.0
2023-05-08 10:13:00,189.82,189.82,189.81,189.81,1231.0
2023-05-08 10:12:00,189.89,189.89,189.82,189.82,217.0
2023-05-08 10:07:00,190.04,190.04,190.04,190.04,124.0
2023-05-08 10:04:00,190.0,190.0,189.99,189.99,644.0
2023-05-08 10:03:00,189.971,190.06,189.971,190.03,1227.0
2023-05-08 09:59:00,189.81,189.81,189.81,189.81,150.0
2023-05-08 09:56:00,189.8335,189.8335,189.8335,189.8335,169.0
2023-05-08 09:55:00,189.781,189.781,189.7801,189.7801,1273.0
2023-05-08 09:53:00,189.85,189.85,189.85,189.85,159.0
2023-05-08 09:51:00,189.8205,189.8205,189.8205,189.8205,140.0
2023-05-08 09:50:00,189.96,189.96,189.96,189.96,441.0
2023-05-08 09:44:00,190.045,190.045,190.015,190.015,1798.0
2023-05-08 09:42:00,190.0635,190.0754,190.0635,190.0754,958.0
2023-05-08 09:40:00,190.1799,190.1799,190.142,190.142,344.0
2023-05-08 09:38:00,190.08,190.08,190.08,190.08,207.0
2023-05-08 09:36:00,190.04,190.09,190.03,190.03,1537.0
2023-05-08 09:34:00,189.97,190.04,189.97,190.04,1026.0
2023-05-08 09:32:00,190.02,190.02,190.02,190.02,269.0
2023-05-08 09:31:00,190.08,190.19,190.08,190.08,4927.0
2023-05-05 16:00:00,189.95,190.08,189.92,190.05,2882.0
2023-05-05 15:59:00,189.93,189.93,189.89,189.89,627.0
2023-05-05 15:58:00,190.03,190.04,189.985,189.99,828.0
2023-05-05 15:57:00,190.04,190.05,190.0,190.01,1614.0
2023-05-05 15:56:00,190.09,190.09,190.03,190.05,898.0
2023-05-05 15:55:00,190.05,190.05,189.9901,190.04,868.0
2023-05-05 15:54:00,190.04,190.04,190.04,190.04,154.0
2023-05-05 15:53:00,190.05,190.05,190.05,190.05,233.0
2023-05-05 15:52:00,190.04,190.04,190.04,190.04,466.0
2023-05-05 15:51:00,190.1,190.1,190.04,190.04,708.0
2023-05-05 15:50:00,190.08,190.1,190.08,190.1,372.0
2023-05-05 15:49:00,190.07,190.0896,190.06,190.06,442.0
2023-05-05 15:48:00,190.13,190.13,190.07,190.07,339.0
2023-05-05 15:46:00,190.2,190.2,190.17,190.17,383.0
2023-05-05 15:45:00,190.231,190.231,190.231,190.231,226.0
2023-05-05 15:44:00,190.2,190.205,190.19,190.19,460.0
2023-05-05 15:42:00,190.15,190.15,190.15,190.15,314.0
2023-05-05 15:41:00,190.15,190.15,190.14,190.14,427.0
2023-05-05 15:40:00,190.18,190.18,190.18,190.18,207.0
2023-05-05 15:38:00,190.18,190.18,190.18,190.18,213.0
2023-05-05 15:37:00,190.22,190.22,190.22,190.22,210.0
2023-05-05 15:35:00,190.27,190.27,190.25,190.25,328.0
2023-05-05 15:34:00,190.25,190.25,190.25,190.25,120.0
2023-05-05 15:33:00,190.31,190.31,190.31,190.31,217.0
2023-05-05 15:31:00,190.3,190.32,190.3,190.32,227.0
2023-05-05 15:30:00,190.29,190.29,190.29,190.29,214.0
2023-05-05 15:29:00,190.27,190.27,190.27,190.27,150.0
2023-05-05 15:28:00,190.26,190.26,190.26,190.26,153.0
2023-05-05 15:27:00,190.25,190.25,190.25,190.25,147.0
2023-05-05 15:26:00,190.27,190.27,190.27,190.27,134.0
2023-05-05 15:25:00,190.3,190.3,190.3,190.3,272.0
2023-05-05 15:24:00,190.31,190.31,190.31,190.31,117.0
2023-05-05 15:23:00,190.23,190.23,190.23,190.23,169.0
2023-05-05 15:22:00,190.23,190.235,190.23,190.235,287.0
2023-05-05 15:21:00,190.15,190.15,190.15,190.15,341.0
2023-05-05 15:20:00,190.29,190.29,190.27,190.27,297.0
2023-05-05 15:19:00,190.33,190.33,190.3,190.3,642.0
2023-05-05 15:17:00,190.38,190.38,190.38,190.38,255.0
2023-05-05 15:16:00,190.34,190.36,190.33,190.36,1222.0
2023-05-05 15:15:00,190.33,190.33,190.33,190.33,287.0
2023-05-05 15:13:00,190.47,190.47,190.43,190.43,34909.0
2023-05-05 15:12:00,190.46,190.46,190.45,190.45,210.0
2023-05-05 15:07:00,190.46,190.46,190.46,190.46,133.0
2023-05-05 15:06:00,190.45,190.45,190.45,190.45,142.0
2023-05-05 15:04:00,190.34,190.3999,190.34,190.3999,292.0
2023-05-05 15:02:00,190.33,190.33,190.31,190.31,836.0
2023-05-05 15:01:00,190.37,190.37,190.33,190.34,786.0
2023-05-05 15:00:00,190.425,190.425,190.38,190.38,770.0
2023-05-05 14:59:00,190.51,190.52,190.38,190.43,3968.0
2023-05-05 14:58:00,190.48,190.53,190.48,190.5,3375.0
2023-05-05 14:57:00,190.45,190.45,190.45,190.45,112.0
2023-05-05 14:55:00,190.39,190.44,190.39,190.44,481.0
2023-05-05 14:54:00,190.4,190.4,190.37,190.37,332.0
2023-05-05 14:52:00,190.31,190.34,190.31,190.34,374.0
2023-05-05 14:51:00,190.29,190.3,190.29,190.3,659.0
2023-05-05 14:50:00,190.26,190.3,190.26,190.3,1583.0
2023-05-05 14:48:00,190.21,190.22,190.21,190.22,239.0
2023-05-05 14:47:00,190.22,190.22,190.22,190.22,160.0
2023-05-05 14:44:00,190.19,190.2,190.19,190.2,558.0
2023-05-05 14:42:00,190.14,190.17,190.14,190.17,447.0
2023-05-05 14:39:00,190.08,190.08,190.08,190.08,184.0
2023-05-05 14:38:00,190.11,190.11,190.11,190.11,202.0
2023-05-05 14:37:00,190.1,190.1,190.09,190.09,557.0
2023-05-05 14:36:00,190.06,190.06,190.06,190.06,136.0
2023-05-05 14:34:00,190.0104,190.0104,190.0104,190.0104,718.0
2023-05-05 14:32:00,190.1,190.1,190.1,190.1,560.0
2023-05-05 14:28:00,189.96,190.09,189.96,190.09,3107.0
2023-05-05 14:24:00,189.82,189.82,189.795,189.795,525.0
2023-05-05 14:21:00,189.7015,189.75,189.7015,189.75,491.0
2023-05-05 14:19:00,189.72,189.73,189.72,189.73,264.0
2023-05-05 14:15:00,189.75,189.75,189.75,189.75,223.0
2023-05-05 14:14:00,189.73,189.73,189.73,189.73,278.0
2023-05-05 14:11:00,189.85,189.85,189.85,189.85,158.0
2023-05-05 14:10:00,189.85,189.85,189.85,189.85,264.0
2023-05-05 14:07:00,189.84,189.84,189.84,189.84,115.0
2023-05-05 14:06:00,189.84,189.84,189.84,189.84,111.0
2023-05-05 14:04:00,189.83,189.83,189.83,189.83,108.0
2023-05-05 14:03:00,189.81,189.83,189.81,189.83,1356.0
2023-05-05 14:02:00,189.74,189.74,189.74,189.74,218.0
2023-05-05 13:58:00,189.6748,189.6748,189.6748,189.6748,384.0
2023-05-05 13:53:00,189.72,189.72,189.72,189.72,224.0
2023-05-05 13:52:00,189.77,189.77,189.77,189.77,249.0
2023-05-05 13:51:00,189.76,189.76,189.76,189.76,107.0
2023-05-05 13:47:00,189.72,189.72,189.72,189.72,113.0
2023-05-05 13:45:00,189.73,189.73,189.73,189.73,291.0
2023-05-05 13:31:00,189.64,189.65,189.64,189.65,1072.0
2023-05-05 13:26:00,189.52,189.52,189.52,189.52,167.0
2023-05-05 13:19:00,189.41,189.42,189.41,189.42,343.0
2023-05-05 13:18:00,189.4,189.4,189.4,189.4,212.0
2023-05-05 13:16:00,189.44,189.44,189.435,189.435,344.0
2023-05-05 13:14:00,189.48,189.48,189.48,189.48,117.0
2023-05-05 13:12:00,189.48,189.48,189.48,189.48,1526.0
2023-05-05 13:09:00,189.45,189.45,189.45,189.45,119.0
2023-05-05 13:05:00,189.4,189.4,189.395,189.4,36630.0
2023-05-05 13:04:00,189.427,189.427,189.427,189.427,132.0
2023-05-05 13:02:00,189.4201,189.4201,189.4201,189.4201,271.0
2023-05-05 12:54:00,189.22,189.24,189.22,189.24,254.0
2023-05-05 12:51:00,189.13,189.13,189.08,189.08,732.0
2023-05-05 12:49:00,189.08,189.08,189.04,189.04,250.0
2023-05-05 12:44:00,189.234,189.234,189.234,189.234,142.0
2023-05-05 12:43:00,189.27,189.27,189.27,189.27,198.0
2023-05-05 12:37:00,189.205,189.205,189.205,189.205,193.0
2023-05-05 12:28:00,189.1799,189.1799,189.1557,189.1557,553.0
2023-05-05 12:17:00,189.1799,189.1799,189.1799,189.1799,205.0
2023-05-05 12:15:00,189.18,189.18,189.18,189.18,170.0
2023-05-05 12:08:00,189.24,189.24,189.24,189.24,117.0
2023-05-05 12:02:00,189.3795,189.3795,189.3795,189.3795,209.0
2023-05-05 11:58:00,189.23,189.23,189.23,189.23,107.0
2023-05-05 11:55:00,189.3274,189.3274,189.3274,189.3274,293.0
2023-05-05 11:51:00,189.38,189.38,189.38,189.38,100.0
2023-05-05 11:50:00,189.34,189.37,189.34,189.37,209.0
2023-05-05 11:41:00,189.37,189.37,189.37,189.37,100.0
2023-05-05 11:40:00,189.41,189.41,189.41,189.41,219.0
2023-05-05 11:37:00,189.3714,189.42,189.3714,189.42,900.0
2023-05-05 11:36:00,189.435,189.435,189.41,189.41,237.0
2023-05-05 11:35:00,189.49,189.49,189.49,189.49,179.0
2023-05-05 11:31:00,189.45,189.45,189.45,189.45,319.0
2023-05-05 11:30:00,189.52,189.52,189.52,189.52,188.0
2023-05-05 11:22:00,189.3227,189.3227,189.3227,189.3227,209.0
2023-05-05 11:12:00,189.4099,189.4099,189.4099,189.4099,638.0
2023-05-05 11:10:00,189.45,189.45,189.29,189.29,6381.0
2023-05-05 11:09:00,189.54,189.54,189.525,189.525,339.0
2023-05-05 11:05:00,189.48,189.48,189.48,189.48,100.0
2023-05-05 11:01:00,189.405,189.405,189.405,189.405,532.0
2023-05-05 11:00:00,189.38,189.38,189.37,189.375,471.0
2023-05-05 10:59:00,189.39,189.39,189.38,189.38,413.0
2023-05-05 10:41:00,189.56,189.61,189.56,189.61,1633.0
2023-05-05 10:40:00,189.45,189.465,189.44,189.465,622.0
2023-05-05 10:38:00,189.37,189.37,189.36,189.36,580.0
2023-05-05 10:37:00,189.42,189.43,189.42,189.42,1430.0
2023-05-05 10:32:00,189.28,189.28,189.28,189.28,149.0
2023-05-05 10:31:00,189.25,189.27,189.25,189.27,1200.0
2023-05-05 10:26:00,189.12,189.13,189.1,189.11,985.0
2023-05-05 10:24:00,189.09,189.09,189.07,189.07,755.0
2023-05-05 10:17:00,189.3,189.3,189.3,189.3,173.0
2023-05-05 10:15:00,189.22,189.22,189.22,189.22,1204.0
2023-05-05 10:14:00,189.19,189.19,189.19,189.19,118.0
2023-05-05 10:13:00,189.22,189.22,189.22,189.22,285.0
2023-05-05 10:11:00,189.13,189.13,189.09,189.13,1018.0
2023-05-05 10:10:00,189.2,189.221,189.2,189.22,2200.0
2023-05-05 10:09:00,189.18,189.19,189.18,189.18,4013.0
2023-05-05 10:08:00,189.0587,189.0587,189.0587,189.0587,486.0
2023-05-05 10:06:00,188.95,189.09,188.95,189.09,2554.0
2023-05-05 10:05:00,188.89,188.89,188.89,188.89,287.0
2023-05-05 10:04:00,188.8843,188.8843,188.8817,188.8817,564.0
2023-05-05 10:03:00,188.9,188.9,188.86,188.86,800.0
2023-05-05 10:02:00,188.9,188.9,188.9,188.9,100.0
2023-05-05 10:01:00,188.85,188.91,188.85,188.91,2247.0
2023-05-05 10:00:00,188.8,188.8,188.8,188.8,100.0
2023-05-05 09:58:00,188.74,188.74,188.74,188.74,101.0
2023-05-05 09:56:00,188.62,188.68,188.62,188.665,556.0
2023-05-05 09:52:00,188.73,188.73,188.7,188.7,1711.0
2023-05-05 09:46:00,188.71,188.71,188.71,188.71,150.0
2023-05-05 09:44:00,188.8,188.8,188.8,188.8,107.0
2023-05-05 09:43:00,188.81,188.81,188.81,188.81,360.0
2023-05-05 09:42:00,188.76,188.76,188.76,188.76,1001.0
2023-05-05 09:41:00,188.68,188.68,188.68,188.68,200.0
2023-05-05 09:40:00,188.58,188.58,188.58,188.58,100.0
2023-05-05 09:37:00,188.5,188.5,188.5,188.5,422.0
2023-05-05 09:36:00,188.5,188.5,188.35,188.36,5740.0
2023-05-05 09:35:00,188.4,188.4,188.4,188.4,785.0
2023-05-05 09:34:00,188.42,188.42,188.3365,188.3365,376.0
2023-05-05 09:33:00,188.44,188.44,188.42,188.42,1013.0
2023-05-05 09:32:00,188.1,188.13,188.1,188.13,2315.0
2023-05-05 09:31:00,188.17,188.17,188.075,188.16,9511.0
2023-05-05 09:17:00,187.6,187.6,187.6,187.6,4777.0
2023-05-05 08:50:00,187.55,187.55,187.55,187.55,1204.0
2023-05-05 08:44:00,187.4,187.4,187.4,187.4,927.0
2023-05-05 08:39:00,187.35,187.35,187.35,187.35,545.0
2023-05-04 16:00:00,186.37,186.41,186.33,186.41,1262.0
2023-05-04 15:59:00,186.42,186.43,186.42,186.43,987.0
2023-05-04 15:58:00,186.39,186.415,186.38,186.415,817.0
2023-05-04 15:57:00,186.45,186.45,186.41,186.41,1647.0
2023-05-04 15:56:00,186.34,186.51,186.34,186.47,1468.0
2023-05-04 15:55:00,186.5,186.5,186.42,186.42,356.0
2023-05-04 15:54:00,186.59,186.59,186.5367,186.5367,684.0
2023-05-04 15:51:00,186.4577,186.4577,186.39,186.39,353.0
2023-05-04 15:49:00,186.52,186.52,186.47,186.47,541.0
2023-05-04 15:48:00,186.5172,186.5172,186.5172,186.5172,316.0
2023-05-04 15:47:00,186.36,186.36,186.36,186.36,250.0
2023-05-04 15:46:00,186.37,186.38,186.3323,186.3323,2466.0
2023-05-04 15:45:00,186.51,186.535,186.51,186.51,354.0
2023-05-04 15:43:00,186.69,186.69,186.58,186.62,10053.0
2023-05-04 15:42:00,186.78,186.82,186.78,186.805,333.0
2023-05-04 15:41:00,186.78,186.78,186.77,186.77,554.0
2023-05-04 15:40:00,186.81,186.81,186.81,186.81,205.0
2023-05-04 15:39:00,186.87,186.87,186.87,186.87,198.0
2023-05-04 15:38:00,186.9,186.95,186.9,186.92,2155.0
2023-05-04 15:37:00,186.81,186.81,186.81,186.81,196.0
2023-05-04 15:35:00,186.735,186.735,186.735,186.735,201.0
2023-05-04 15:34:00,186.69,186.69,186.69,186.69,100.0
2023-05-04 15:33:00,186.6487,186.6487,186.6487,186.6487,381.0
2023-05-04 15:32:00,186.63,186.63,186.63,186.63,108.0
2023-05-04 15:31:00,186.48,186.48,186.48,186.48,105.0
2023-05-04 15:30:00,186.485,186.51,186.485,186.51,426.0
2023-05-04 15:25:00,186.4,186.4,186.39,186.39,326.0
2023-05-04 15:24:00,186.34,186.34,186.34,186.34,162.0
2023-05-04 15:21:00,186.27,186.27,186.27,186.27,117.0
2023-05-04 15:20:00,186.24,186.275,186.2395,186.275,729.0
2023-05-04 15:19:00,186.23,186.23,186.205,186.205,1693.0
2023-05-04 15:17:00,186.24,186.26,186.24,186.26,693.0
2023-05-04 15:16:00,186.38,186.38,186.36,186.36,1642.0
2023-05-04 15:15:00,186.43,186.43,186.43,186.43,166.0
2023-05-04 15:14:00,186.49,186.49,186.49,186.49,211.0
2023-05-04 15:13:00,186.66,186.66,186.5,186.5,6843.0
2023-05-04 15:12:00,186.67,186.67,186.67,186.67,128.0
2023-05-04 15:08:00,186.84,186.865,186.79,186.8,3316.0
2023-05-04 15:07:00,186.74,186.75,186.74,186.75,257.0
2023-05-04 15:06:00,186.69,186.69,186.69,186.69,2428.0
2023-05-04 15:02:00,186.54,186.54,186.54,186.54,155.0
2023-05-04 14:56:00,186.4062,186.4062,186.37,186.37,247.0
2023-05-04 14:52:00,186.28,186.34,186.28,186.34,462.0
2023-05-04 14:51:00,186.35,186.35,186.35,186.35,189.0
2023-05-04 14:50:00,186.3,186.3,186.3,186.3,133.0
2023-05-04 14:49:00,186.33,186.33,186.33,186.33,134.0
2023-05-04 14:47:00,186.43,186.43,186.39,186.42,3818.0
2023-05-04 14:46:00,186.35,186.35,186.35,186.35,161.0
2023-05-04 14:40:00,186.44,186.44,186.41,186.42,1100.0
2023-05-04 14:39:00,186.46,186.48,186.37,186.42,6504.0
2023-05-04 14:37:00,186.52,186.52,186.52,186.52,149.0
2023-05-04 14:32:00,186.33,186.33,186.28,186.3,2357.0
2023-05-04 14:31:00,186.4,186.4,186.38,186.38,909.0
2023-05-04 14:30:00,186.44,186.44,186.44,186.44,126.0
2023-05-04 14:29:00,186.55,186.55,186.55,186.55,1980.0
2023-05-04 14:26:00,186.625,186.6594,186.61,186.61,827.0
2023-05-04 14:22:00,186.73,186.74,186.73,186.74,429.0
2023-05-04 14:21:00,186.75,186.83,186.75,186.76,1948.0
2023-05-04 14:20:00,186.69,186.8,186.69,186.8,96155.0
2023-05-04 14:18:00,186.77,186.78,186.77,186.78,749.0
2023-05-04 14:17:00,186.76,186.84,186.76,186.78,6837.0
2023-05-04 14:15:00,186.77,186.77,186.77,186.77,115.0
2023-05-04 14:12:00,186.79,186.82,186.77,186.77,1007.0
2023-05-04 14:05:00,186.725,186.725,186.725,186.725,551.0
2023-05-04 14:02:00,186.67,186.72,186.66,186.72,1178.0
2023-05-04 14:01:00,186.84,186.84,186.75,186.75,2300.0
2023-05-04 13:58:00,186.83,186.87,186.73,186.73,3403.0
2023-05-04 13:52:00,186.67,186.67,186.67,186.67,1103.0
2023-05-04 13:51:00,186.78,186.78,186.71,186.72,645.0
2023-05-04 13:50:00,186.775,186.775,186.775,186.775,300.0
2023-05-04 13:49:00,186.83,186.84,186.78,186.78,4985.0
2023-05-04 13:46:00,186.8866,186.8866,186.8866,186.8866,250.0
2023-05-04 13:42:00,186.85,186.85,186.85,186.85,147.0
2023-05-04 13:41:00,187.06,187.06,186.91,186.92,2068.0
2023-05-04 13:40:00,187.03,187.03,187.01,187.01,1289.0
2023-05-04 13:39:00,187.02,187.02,187.02,187.02,143.0
2023-05-04 13:36:00,187.1301,187.1301,187.1301,187.1301,320.0
2023-05-04 13:34:00,187.1479,187.1479,187.1479,187.1479,224.0
2023-05-04 13:28:00,186.94,186.94,186.92,186.92,234.0
2023-05-04 13:27:00,186.95,186.95,186.95,186.95,1146.0
2023-05-04 13:23:00,187.1,187.275,187.1,187.275,1285.0
2023-05-04 13:20:00,187.1,187.1,187.1,187.1,274.0
2023-05-04 13:19:00,187.1071,187.1071,187.1,187.1,474.0
2023-05-04 13:18:00,187.02,187.0674,187.02,187.0674,304.0
2023-05-04 13:15:00,186.8797,186.8797,186.8797,186.8797,110.0
2023-05-04 13:09:00,186.7,186.7,186.7,186.7,1164.0
2023-05-04 13:08:00,186.83,186.83,186.83,186.83,217.0
2023-05-04 13:06:00,186.68,186.68,186.68,186.68,231.0
2023-05-04 13:02:00,186.6293,186.6293,186.6293,186.6293,164.0
2023-05-04 12:52:00,186.29,186.29,186.29,186.29,128.0
2023-05-04 12:50:00,186.34,186.34,186.34,186.34,20245.0
2023-05-04 12:46:00,186.25,186.25,186.25,186.25,208.0
2023-05-04 12:41:00,186.47,186.47,186.47,186.47,453.0
2023-05-04 12:39:00,186.45,186.45,186.4,186.4,262.0
2023-05-04 12:35:00,186.36,186.36,186.36,186.36,210.0
2023-05-04 12:32:00,186.47,186.48,186.43,186.44,3440.0
2023-05-04 12:24:00,186.38,186.39,186.38,186.39,510.0
2023-05-04 12:23:00,186.4,186.4,186.4,186.4,1710.0
2023-05-04 12:20:00,186.1921,186.1921,186.1921,186.1921,329.0
2023-05-04 12:19:00,186.22,186.22,186.22,186.22,128.0
2023-05-04 12:16:00,185.97,185.97,185.97,185.97,122.0
2023-05-04 12:09:00,185.82,185.82,185.82,185.82,300.0
2023-05-04 12:08:00,185.93,185.93,185.93,185.93,313.0
2023-05-04 12:07:00,186.01,186.01,186.01,186.01,371.0
2023-05-04 12:04:00,186.02,186.02,186.02,186.02,218.0
2023-05-04 11:57:00,186.02,186.02,186.02,186.02,115.0
2023-05-04 11:55:00,186.08,186.09,186.08,186.09,390.0
2023-05-04 11:54:00,186.0421,186.0421,186.0421,186.0421,380.0
2023-05-04 11:53:00,185.9901,186.04,185.9901,186.04,296.0
2023-05-04 11:52:00,186.09,186.09,186.09,186.09,301.0
2023-05-04 11:51:00,186.12,186.12,186.06,186.06,1380.0
2023-05-04 11:48:00,186.23,186.3,186.22,186.3,654.0
2023-05-04 11:42:00,186.465,186.48,186.43,186.48,851.0
2023-05-04 11:30:00,186.43,186.43,186.4,186.4,534.0
2023-05-04 11:29:00,186.55,186.56,186.46,186.46,1948.0
2023-05-04 11:25:00,186.6,186.6,186.6,186.6,448.0
2023-05-04 11:23:00,186.6,186.6,186.6,186.6,102.0
2023-05-04 11:22:00,186.56,186.59,186.56,186.59,663.0
2023-05-04 11:21:00,186.58,186.58,186.58,186.58,161.0
2023-05-04 11:19:00,186.55,186.55,186.54,186.54,200.0
2023-05-04 11:17:00,186.76,186.76,186.76,186.76,1520.0
2023-05-04 11:16:00,186.91,186.91,186.91,186.91,113.0
2023-05-04 11:15:00,186.93,186.94,186.93,186.94,367.0
2023-05-04 11:11:00,186.82,186.82,186.82,186.82,153.0
2023-05-04 11:10:00,186.9,187.0,186.9,186.98,470.0
